i_rank_show,c_comment,c_expense_group_main,c_creditor,d_doc,f_inv,c_acc_code,c_acc_name,c_acc_code2,c_acc_name2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,ใบสั่งซื้อ 3C171-06/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท เจ เอส วิชั่น จำกัด,2020-09-03," 450,780.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,ใบสั่งซื้อ 3C171-07/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท เจ เอส วิชั่น จำกัด,2020-09-24," 339,300.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,ใบสั่งซื้อ C173-01/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,2020-08-20," 238,440.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,ใบสั่งซื้อ 3C220-04/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ซิลลิค ฟาร์มา จำกัด,2020-07-26," 122,500.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,ใบสั่งซื้อ 3C220-05/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ซิลลิค ฟาร์มา จำกัด,2020-09-15," 186,500.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,ใบสั่งซื้อ 3C236-03/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ฟินิกซ์ เซอร์จิคัล อิควิปเม้นท์ (ประเทศไทย) จำกัด,2020-08-03," 385,560.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,ใบสั่งซื้อ 3C240-02/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ซัมมิท เฮลธ์เเคร์ จำกัด,2020-06-25," 172,900.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,ใบสั่งซื้อ 3C250-02/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดับบลิวเอส เมดิกา จำกัด,2020-06-30," 1,165,700.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,ใบสั่งซื้อ 3C250-03/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดับบลิวเอส เมดิกา จำกัด,2020-08-27," 1,970,100.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,ใบสั่งซื้อ 3C251-02/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ไทยเมดิคอล อิมพลานท์ จำกัด,2020-06-25," 82,260.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,ใบสั่งซื้อ 3C252-03/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท อินเตอร์ เมดิคอล จำกัด,2020-08-10," 144,600.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,ใบสั่งซื้อ 3C312-01/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดีไวซ์ อินโนเวชั่น จำกัด,2020-07-24," 1,097,600.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,ใบสั่งซื้อ 3C108-05/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท วิลแฮล์ม ฟาร์มาซูติคอล จำกัด,2020-07-16," 1,311,951.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,ใบสั่งซื้อ 3C109-05/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท จอห์นสัน แอนด์ จอห์นสัน (ไทย) จำกัด,2020-07-27," 803,318.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,ใบสั่งซื้อ 3C109-06/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท จอห์นสัน แอนด์ จอห์นสัน (ไทย) จำกัด,2020-08-11," 234,470.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,ใบสั่งซื้อ 3C110-04/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,2020-07-17," 282,900.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,ใบสั่งซื้อ 3C110-05/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,2020-08-18," 94,300.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,ใบสั่งซื้อ 3C111-06/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ซิลลิค ฟาร์มา จำกัด,2020-06-26," 282,000.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,ใบสั่งซื้อ 3C111-07/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ซิลลิค ฟาร์มา จำกัด,2020-08-06," 188,000.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,ใบสั่งซื้อ 3C112-06/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,2020-08-03," 124,000.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,ใบสั่งซื้อ 3C112-07/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,2020-09-02," 139,500.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,ใบสั่งซื้อ 3C147-02/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท จอห์นสัน แอนด์ จอห์นสัน (ไทย) จำกัด,2020-05-28," 168,500.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,ใบสั่งซื้อ 3C147-03/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท จอห์นสัน แอนด์ จอห์นสัน (ไทย) จำกัด,2020-07-30," 103,500.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,ใบสั่งซื้อ 3C147-04/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท จอห์นสัน แอนด์ จอห์นสัน (ไทย) จำกัด,2020-08-11," 36,217.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,ใบสั่งซื้อ 3C148-02/2563,โครงการต่อเนื่อง โครงการจัดซื้อยาเวชภัณฑ์ฯ 3 ปี (2563-2565),บริษัท ซิลลิค ฟาร์มา จำกัด,2020-03-10," 309,670.00 ",50301020321,ค่ายาและเวชภัณฑ์ อวัยวะเทียม,20101010101,เจ้าหนี้ค่าสินค้าและบริการ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
